id,track_name,artist_ids,artist_names,album_id,album_name,release_date,duration,uri,playlist_offset
3TURLagXZVafDFhYPCyxUg,The Attuning,"7bkqNlCj8EPtEkknkEsNs6,1pWwBXxC16TfsDOb5fKy6T","Cavern Deep,Thomas V Jäger",2L7Bnb3BryZHdNjNSxPVhe,The Attuning,2022-12-16,712.572,spotify:track:3TURLagXZVafDFhYPCyxUg,150
1lpmaNobLuHi3uWJItZeXh,Alien Skin,"7ttY2znRRuk0WwrI8i6oFj,55s215dZWZMrrd8mqYpcFg,1Lw2WbL7CWZXAWSLWYXq4r,5r65V3tfKsDc3nHfpIl7D0,6jNSb0EmFXWgakjmJjixi1","Chad Fowler,Ivo Perelman,Matthew Shipp,William Parker,Steve Hirsh",2g8qF6j5bb3U78xHRUlZ5e,Alien Skin,2022-11-11,409.018,spotify:track:1lpmaNobLuHi3uWJItZeXh,151
0J0DXZFRw54LurPtCHOOvT,Daredweller - Audio Manufaktur Live Session,6sPtYovsQvwBmtHvVQ4M58,Chorosia,5wIB61pDtcsOg8UnL5JVgk,audio.manufaktur Live Session (Audio Manufaktur Live Session),2022-12-19,502.558,spotify:track:0J0DXZFRw54LurPtCHOOvT,152
1ZwssJSK0DVLZ2vrHbrvlC,Under the Weight of a Billion Souls,2R5Sry7fmvqc3QnoV2myJ4,Chrome Waves,0L2edepdKR9dK85X70lIz1,Under the Weight of a Billion Souls,2022-12-07,507.123,spotify:track:1ZwssJSK0DVLZ2vrHbrvlC,153
0lBan88OMuz3djtVjtp3g6,Venetian Blinds - Live at Soulcrusher,02NSYcRNKSTchMm72ZigOH,Coilguns,1N4gdup4D9K5XmqtJ3FO1n,Venetian Blinds (Live at Soulcrusher),2022-12-20,245.226,spotify:track:0lBan88OMuz3djtVjtp3g6,154
2JOzelNsCexjIBHbEnqWft,Lullaby,4gzE72QONbVYfitKEZVDHF,Common Enemies,4GEEgHoe2ZgXUAaKY1buSH,Lullaby,2022-12-09,245.025,spotify:track:2JOzelNsCexjIBHbEnqWft,155
2m3FRjMGJPdxMSvMFqztwb,Omen,4YlM6URDFdVRkbmJloTV4n,Complacent,1VKo5FD0BliBrizkqzNyPI,Omen,2023-01-01,160.744,spotify:track:2m3FRjMGJPdxMSvMFqztwb,156
5KUuHlGxHj1prLdNdZljJ4,Basilisk Venom,66zh3ftuN85voLKArarSEF,Complexant,1DAwvsdcYiKmDevi7tyJCL,Basilisk Venom,2022-12-05,247.384,spotify:track:5KUuHlGxHj1prLdNdZljJ4,157
2xJ5hac57SxlL1JIuLmXMf,"10,000 Polehammers",5DGQLo1f7UhmNxmFVAKqcn,Crawl,2IhN8o7pvX1megdQJdtt3X,"10,000 Polehammers",2022-12-08,594.124,spotify:track:2xJ5hac57SxlL1JIuLmXMf,158
2K8UbjrHmJVHpvwdFBPtiv,Holiday,0Myh9juTBHb7Dz6fKKzVJM,Cvlt Code,0KyA3rHHnAsIx4KDe8PXkn,Holiday,2022-12-02,186.896,spotify:track:2K8UbjrHmJVHpvwdFBPtiv,159
6t9Z0pVZOeGnjsp5JDYGQY,SO HARD TO TELL,5lofelrRCFBwzTF616hSx4,DEBBY FRIDAY,1xXzkgC4BLs5RELfhh0pqC,SO HARD TO TELL,2023-01-05,185.361,spotify:track:6t9Z0pVZOeGnjsp5JDYGQY,160
4gk30YJh80TeMR3iqhKtHj,HIS TEETH BECAME HORNETS,"0hY5m5ID7yXyDxHPPZUSDx,5epoZlpLXp6iEoOLPbgkNy,6yorm4XkmTARXrrIJXKqW4,2Hw3ISMB95DVgrVnc2z16J,7JDGTkhr5hHKlr8kKnoBS3,7fq0KBZSJnf9kJWMF782Rl,5ENrxwNcZWLWRky0sGbOtI,2BlOmv2BQFpKu5DPkviylD,1Fcb9QZ4lvP3XLPlwvJ9Mh","DJ Goku,Bormsen,Crystal Meebus,Sherbert Manning,Tim Mirela,Aldo Boneswurst,William E. Pondus,Al Busoil,Covid Vaccine Morbius",1QzhvVe2fZOnHRceIQ8BYm,THE B2NE Z2NE,2023-01-01,629.781,spotify:track:4gk30YJh80TeMR3iqhKtHj,161
04kkkVKInWnMxyiFgMXx5n,GET LIT,"7GKw4lPYfSo0ya4s2YGUsS,1jwcvlHFsttKb6JY8jPUXQ,3FEln6ROTMT7SJgOu3leOA","DRIP EU,No Face No Case,it.used.to",4HEG2QXA2GDMpEy70znrxM,GET LIT,2022-12-18,212.21,spotify:track:04kkkVKInWnMxyiFgMXx5n,162
7htUMmYwdRZc0p66cA6RZM,Back to Dust,"1086cg4qU8kfji9Iex24Ri,1c3B6lj7BUcjM6R3tdTSh2,7567HDjus3OchzVOdkLnDX","Dal Av,No Oath,Johnny Ciardullo",0KZVSqUPWaa5KZxNtZ21Ji,Back to Dust,2022-12-16,242.0,spotify:track:7htUMmYwdRZc0p66cA6RZM,163
3bT5UqNJGuH05gOfwMt7b5,Before You Know,6md2jGXny7AnAevfU4VCCE,Damn Renegades,6Sy0ydy2jZIwcPTZNMFVj0,Before You Know,2022-12-02,259.733,spotify:track:3bT5UqNJGuH05gOfwMt7b5,164
0S6FNq0I3wCdTfPtpJB9h9,Pre Exterminated,5Z3IWpvwOvoaWodujHw7xh,Dan Deacon,6no226DcG4GSe2a02hqkby,Wedding Season (Original Soundtrack),2022-11-11,156.88,spotify:track:0S6FNq0I3wCdTfPtpJB9h9,165
52BbVM7TpuyXBkVqrDRN5u,Rollercoaster to Hell,6a6mWGE2PnTd9Zl10Wv6d8,DanielFromSalem,52uh2yXYOwkJ5qU7bysumE,Rollercoaster to Hell,2023-01-06,178.691,spotify:track:52BbVM7TpuyXBkVqrDRN5u,166
0UQpL0zIVnxWpapvYgDlri,Not Enough,1uy1Q1ri5F7S3Mct15kJPN,Dark Princess,5BkdhiNEjiALfR0YhoAQzk,Not Enough,2022-12-22,250.811,spotify:track:0UQpL0zIVnxWpapvYgDlri,167
3sWVOQ6gbC5pJM0637QUmx,Invincible,"6TvwiAPxsB2Zj2o8bNlogk,19jzpkP6k02U4ab5IdL7Nk","Dark Sarah,Kasperi Heikkinen",06ew8eILBBJQLjas5OOSVR,Invincible,2022-12-16,242.893,spotify:track:3sWVOQ6gbC5pJM0637QUmx,168
6l4xnWvbkYAFO0ZlAHeVuU,Man-Made God,0u51A9DAybVzjZtLb7nO3n,Dead End Scene,50UZJefwFXgWnXLsIUkYfK,Man-Made God,2023-01-06,241.942,spotify:track:6l4xnWvbkYAFO0ZlAHeVuU,169
44ELhtDzjlcuwamivxdb27,The Left Hand Path,0AI2um3PpFgOj7Yzmk2Xu0,Dead Meadow,1BdA6XoRQPeghmE0zcQhGP,Force Form Free,2022-12-09,411.816,spotify:track:44ELhtDzjlcuwamivxdb27,170
1q03JGvk8uhBbryxp6MlvU,Binah,0AI2um3PpFgOj7Yzmk2Xu0,Dead Meadow,1hAyNuFdLeQAh9q1WjWwmJ,Force Form Free,2022-12-09,483.938,spotify:track:1q03JGvk8uhBbryxp6MlvU,171
1w924XSQOo3F0L29A2xKwH,Sir Goon,2jDOxlzx7O4coQC6lUuCei,DeadVectors,1AwWxBR03cEN6z4WKrYmiz,Weapon,2022-12-06,285.629,spotify:track:1w924XSQOo3F0L29A2xKwH,172
61anxSHwF4WooetyOhbzPN,Tying You Down - Live In Dalhalla,7p1KKyEJ3F0eavGA6SMrn7,Deaf Rat,3CN1JCUVRpDYkyiGepRggL,Tying You Down (Live in Dalhalla),2022-12-09,314.0,spotify:track:61anxSHwF4WooetyOhbzPN,173
3vmCeGC4bvXabuq2Bb3qiw,Расцарапаю Ебало,3qbHwF3dxYHSbz1BC2UuX5,Death Pill,2IU3wG2yNpXImXoojb7SJB,Расцарапаю Ебало,2022-11-24,105.975,spotify:track:3vmCeGC4bvXabuq2Bb3qiw,174
6cnPG3Ns45xKFXopbxvrnF,Uprooted,5LQhN57PwMKzqqw2Mxvh7b,DeathAwaits,780X9agQvgAaomgWRJ1deK,XX,2022-12-23,313.759,spotify:track:6cnPG3Ns45xKFXopbxvrnF,175
6u6R1OWoWJTvBD2Rdnf3Ph,Arsenal,540GgzaR1X4qzfRbITNlcM,Deathchant,2br3JHjULWJTrlpJYqUh6M,HEX,2022-12-09,244.0,spotify:track:6u6R1OWoWJTvBD2Rdnf3Ph,176
3IYFhK0jFuykJ2IGUpjkhW,Human Taxidermy,"3bzafEbCeXoFHZwXJO08K3,4fkIN5alKfXladE4krpTey","Decortication,Bob Bodybag Babcock",7wzuLVVi7iVKAy7X7Vg8ws,Necrolatry: a Morbid Worship,2023-01-06,230.156,spotify:track:3IYFhK0jFuykJ2IGUpjkhW,177
3DY77ilpKem2wjsnHKipCu,Sick People,3BHc8N6IN6zuspqwFV17Rs,Demonstration Of Power,0cgNlgWf6UbDSIIx0ygN7Y,Seed Of Pain / Demonstration Of Power Split EP,2022-12-07,97.966,spotify:track:3DY77ilpKem2wjsnHKipCu,178
1YpH9TVXdYBBpGa5q8nprG,The Journey,3FNMoIqHcQ3CZise6tW0uz,Deprived Existence,0u7S21oyyuK9SKhHZitMJi,The Journey,2022-12-22,318.0,spotify:track:1YpH9TVXdYBBpGa5q8nprG,179
3fmTqXIAY0Bm36642yqbB2,The Welcoming Void,2kQmDIbrv5hY67ydPe5MIB,Descend To Acheron,7crprg4rCL4elYNbUsR9UZ,The Welcoming Void,2022-12-23,341.226,spotify:track:3fmTqXIAY0Bm36642yqbB2,180
6u4uwjGyYveOzOFyFTyAAs,В стороне от добра и зла,6tt6t2QFsOL0jw90ifw74k,Deviltears,794Sgxx41Hu7FYyyJX6oRf,В стороне от добра и зла,2022-12-22,175.263,spotify:track:6u4uwjGyYveOzOFyFTyAAs,181
4YH914E3Y1xK6LUlZQFvZI,King Heroin,1gfOD7zRJnRsSDVBI2yf1d,Discreet,46DR0aU6DbaALWHCalDW4x,King Heroin,2022-11-21,169.813,spotify:track:4YH914E3Y1xK6LUlZQFvZI,182
5OZhrFjzQCvaHj0yKB8TP8,Illusion Consumed Reality,2bMka4KrZKGERc3Q9W3Emb,Disheveled Convolution,1t8aygZmdT5F7GxXzqGt1H,Disheveled Convolution,2022-12-18,154.066,spotify:track:5OZhrFjzQCvaHj0yKB8TP8,183
31cEUDQ0NbxBfYvjqSTtoL,"II, Construct",7mRCfd0eKEdMN75YnWyhrA,Divided by Design,1GkajQzMIWeMgxwR1kEmwe,"II, Construct",2023-01-06,458.779,spotify:track:31cEUDQ0NbxBfYvjqSTtoL,184
1oLm0X68scQziiNTMtGmry,Enemy,0maicLMFF0aeHwJlQgZrNa,Djerv,74J3xs28ZJrm0WM3OGlrF7,Enemy,2022-12-08,283.025,spotify:track:1oLm0X68scQziiNTMtGmry,185
0FchyASEa86pI6WSORMy9T,War Cry,1xAnSg1uC444sPO0gbTRDV,Downfall of Humanity,4WNC4f8Kv90zDAXQfjo0wC,War Cry,2022-12-08,239.187,spotify:track:0FchyASEa86pI6WSORMy9T,186
6icTvesID9iMe0pdZqpgIe,God of Nothingness,6u6XxBDVfxyyevFEyWmFjF,Downfall of Mankind,7IUAkuZH0u39GgM9DPweBd,God of Nothingness,2022-12-31,318.714,spotify:track:6icTvesID9iMe0pdZqpgIe,187
6x2yagq2FdJmZsOJHSMumy,Agalma VI - Tempers Rework,"3jAdN6k0KlW1X48AUizxn4,0yIDrFWDGrnVk3FPLJmsX2","Drew McDowall,Tempers",15uvVwyyTVW68c6GH1h06p,Agalma VI (Tempers Rework),2022-12-07,193.748,spotify:track:6x2yagq2FdJmZsOJHSMumy,188
3AmlOSjV59fYBGh7Pq5bB4,Lethal Perspectives,"1Jhd1HZsgJS4hwX6AvfPWj,0ksjsaoYemv5FsMqrZAyTd","Dusk,Aaron Harris",2c7ayntzpjmB2o1nvhoaq1,Lethal Perspectives,2023-01-06,181.821,spotify:track:3AmlOSjV59fYBGh7Pq5bB4,189
0SqbnOEpEeVpU36DUD72g2,Colours,2oSq95viVXgfiOFB3pFMJG,Dying For Dignity,56yhCNKko9xxGID1e9PIF9,Colours,2022-12-16,212.27,spotify:track:0SqbnOEpEeVpU36DUD72g2,190
4AaH4vXMmoVm9hrjZQbwIV,The Manipulation Disorder,"6qH0SWBMnb9wzNiCDRTqcr,13skkkjKhOhdvnDS2huPfI,0NzkkRHJ5L1v5JFqpYdUME","Echoes In Eternity,Ciecmate,Viliani",3i1T8R4W2P23MBHwyuNVaB,The Manipulation Disorder,2022-12-08,278.153,spotify:track:4AaH4vXMmoVm9hrjZQbwIV,191
1y2duiYgWvtTPdCMGZ2gAC,Vals de Luna,0Lsrmln7HOkfKVuGye7eQh,Egregor,6ohKOtF9OrwlZf6D0124QY,Vals de Luna,2022-12-19,352.781,spotify:track:1y2duiYgWvtTPdCMGZ2gAC,192
6XMsgEgoVkCozG2hcwQuo2,Liens Praktfulla Dans,5kOz3TtI0gl9PfzI7fOjxE,Encryptment,6ouvABfUK5dslcWJDQOUf3,Dödens Födsel,2022-11-11,184.24,spotify:track:6XMsgEgoVkCozG2hcwQuo2,193
5h1TR0PBmbkFoxpcwKsYYh,Lay All Your Love On Me,35IjYPcPbZvTrCys2FuhKQ,Eonian,70SaZS3XZ7uMGgSpUbE7wL,Lay All Your Love On Me,2022-12-18,289.09,spotify:track:5h1TR0PBmbkFoxpcwKsYYh,194
34vfOjI085k66nsWUn95ad,Blooming in Place,4vUCWBwGDKJfifGOYfL3LF,Erabella,4D8DQqvdOCedEXZ8fyxCGI,Blooming in Place,2023-01-06,224.821,spotify:track:34vfOjI085k66nsWUn95ad,195
2tOf7cYLtn39CcCrrKcacM,Face the King,5Zl9tWYuh2gC7lzpVcEdGV,Eveline,1byG4GoYbErVm9bxJmKZDW,Cursed Memories,2022-12-09,242.306,spotify:track:2tOf7cYLtn39CcCrrKcacM,196
3DfagKbNnZMnpp8aNpBRCE,Mein Leid für Euch,5rhAg5GgOBYKzYGUdq1k2e,Extramensch,4smCn7erTJKiB88m0T5ccM,Und wenn die Welt,2022-12-02,226.893,spotify:track:3DfagKbNnZMnpp8aNpBRCE,197
1Zrz5NfQctsXW1LZFtiZn5,HID F - Instrumental Version,166hIbbxxElSgvoFFI0XKi,Eyes Dug Out,6atuseMQe3thIT06DYepZI,HID F (Instrumental Version),2023-01-06,330.0,spotify:track:1Zrz5NfQctsXW1LZFtiZn5,198
4GcEkB2J3lfUa9yDEoHxoJ,Prayer For The Sunlight,2MGLv6L62gpDdLMt8u3UIf,FDK,7hD7ernnMhXbsdHCVO4aY4,Prayer For The Sunlight,2023-01-06,336.5,spotify:track:4GcEkB2J3lfUa9yDEoHxoJ,199
66knbdf7yMn5IB0r7rcYYZ,Dancin in the Ruins,1uJoivXxtZjowli7GAAOOI,Fans Of The Dark,3zMrHsBaxPT706c6wzrCW3,Cover Me,2022-12-09,238.25,spotify:track:66knbdf7yMn5IB0r7rcYYZ,200
5wUmTaXIKlikJXMC5UgkOC,F.T.P.,"0s3szKaLX7Pu7HB9Lua9HL,33pxNrBzoYvOQYcXlCJ1GG","Fault Finder,lil sleepy",4XAOX1JuTxojwmj4wlqGqc,F.T.P.,2022-12-23,158.05,spotify:track:5wUmTaXIKlikJXMC5UgkOC,201
0nljI5fz7m9venyB86zBye,Pray For Yourself,"4M7rqBQtjHDNbRkcUeUXLF,6l3zk69KjtDelaUSTXz4sP,1xJ6l1VXgGuyZ0uhu27caF,1GWLDMHNmir9InYTaZv3RR,2b2c6xP76y8HCLiovv7kIZ","Fear of Water,Marcos Leal,Ill Niño,Travis Montgomery,Kill The Lights",6Gt4SXvBi8ZHfRaSCAxkPV,Pray For Yourself,2022-12-20,256.698,spotify:track:0nljI5fz7m9venyB86zBye,202
07JTyDDVo4UOcC3Lxfa0o7,Revenants From Hell,1ziy3JFHQKKqgBdXmZw8HQ,Final Blast,4MAgOVtvc9YCrIvkb4ujVZ,The Return From Beyond,2022-12-09,228.806,spotify:track:07JTyDDVo4UOcC3Lxfa0o7,203
23cIrjvUP0QPSOoHu0exnd,Jerking Off the Sky,2FcxTTXQKgTdJzTeACMlVU,Fireworks,1U9DSxX8DJFNPQApFYa6ik,Higher Lonely Power,2023-01-01,332.653,spotify:track:23cIrjvUP0QPSOoHu0exnd,204
3xcpzyszoicljQAggpOjqN,Never Gonna Let You Go,79TnuIBAoxMQqpZf5RSJHT,First Signal,1j3J7ZvUG0awPCFBixbyDN,Never Gonna Let You Go,2022-12-08,234.26,spotify:track:3xcpzyszoicljQAggpOjqN,205
6hpzAcucXD9cZ3FbTfKdAz,Cotton Candy Clouds,7tdC77yyABquZ7vEAscwvB,Flash Forward,35lMohuqJWDMUVitkliAZn,Endings = Beginnings,2022-12-09,206.754,spotify:track:6hpzAcucXD9cZ3FbTfKdAz,206
1CdYRFIdHp0qzymSYj0aNx,FAKE,4yMBnQTFuTAQkEoU1yKH5x,Fleddy Melculy,01WF5EIKnJOdEa9WRRiTtO,FAKE,2022-12-09,161.0,spotify:track:1CdYRFIdHp0qzymSYj0aNx,207
0s7t11XBvRqnmT40zIYjxf,Paracosm,6NJgAz9BChhrlgXQrn3kJg,Flub,09lopz93JG3Zpo0INej78Y,Paracosm,2023-01-03,216.838,spotify:track:0s7t11XBvRqnmT40zIYjxf,208
3oiyybHFKpbD0Pg3jTtO1Q,All I Wanna Know,3rWJ0yDBY3NyNeJYcRiVAr,Fortune Child,3NYI5v3z1iZGROqfGTzDZ5,All I Wanna Know,2023-01-06,210.107,spotify:track:3oiyybHFKpbD0Pg3jTtO1Q,209
4BS6jSRHgqNjL1eSlokBBd,Call of the North,6hbGneO1qRnmz6xflK4n8E,Frozen Crown,4w7w5ZXaUSAqY6qot06f5t,Call of the North,2022-12-16,384.066,spotify:track:4BS6jSRHgqNjL1eSlokBBd,210
1c6Kq0Lc8um83NlrzJ3fvK,Shot-Put,"7uTDwdxKfkZtEfjpofiYwr,0JonKu53NY0rOgjAcjLl9l","Frøkedal,Sâver",1WEr7CY5nFmdm7JKkI1zB2,Split EP,2022-12-02,364.384,spotify:track:1c6Kq0Lc8um83NlrzJ3fvK,211
05jsGkBCRzZ0wlOBOn40CN,Narcotic,2AkKU4rC5LRt70mE46Ptnw,GOATSCAPE,5oZD1AR99nLXxjCep0CEaU,Iugis et Vallibus,2022-11-20,214.44,spotify:track:05jsGkBCRzZ0wlOBOn40CN,212
3Wx0FruFlTPqW7l16z1Tue,Bad Batch Theme (Star Wars Metal Cover),07uYEzcM2ZbY0XacOINjUY,Galactic Empire,1PP8kluftwXRXViqym1aqg,Bad Batch Theme,2023-01-04,134.426,spotify:track:3Wx0FruFlTPqW7l16z1Tue,213
7mSDg16N7NG2ZZUZ7WddQq,Exiled King,54siTMV5L3YofGrGdbUm9X,Gatekeeper,1PoaJB1S3mKcJG7yroxgTl,Exiled King,2022-12-16,382.697,spotify:track:7mSDg16N7NG2ZZUZ7WddQq,214
2I5pt9A1zaSBis4uXf6VIG,Varma kuolema,4nz0GRp6hsUjG4uJeUwKz3,Getšemane,5XXLEsNFlDrtZi7cjEqhjK,Viimaa,2022-12-02,460.16,spotify:track:2I5pt9A1zaSBis4uXf6VIG,215
1KXSVuXyEdpaPR0Hy0q2s6,Miracle,5HQ4sOPu7Ni4hT0XKrNN31,Ghost Note City,71UUGvWI4oaRNubrlKOE3C,Miracle,2022-12-04,212.437,spotify:track:1KXSVuXyEdpaPR0Hy0q2s6,216
1pIlAmJ97Pxa3nbALPqfP5,Who We Are,6jahgcazUCMLobyX50RUm7,GhostSeeker,0EkJ7QJAjV9AyFaXobfJSz,Who We Are,2022-12-22,255.563,spotify:track:1pIlAmJ97Pxa3nbALPqfP5,217
1YBikakNppZESQMfN2S7fv,Sunny,2dXj6aC3DsxoTDyhk3u4gl,Glare,3G7HgD4vxg04rSF1WXYTFM,Split,2022-11-25,202.692,spotify:track:1YBikakNppZESQMfN2S7fv,218
3XFZDXnI0l0F5K85iwViFd,Ironclad,"6ipxFfYy1f6XOBgZDMcvKi,1KJtxzOFgYWdGZQ52fWQsv","Godsfarm,Kevin Quilligan",3BjRcw5JIK8blEvpE0YtGh,Ironclad,2023-01-04,291.863,spotify:track:3XFZDXnI0l0F5K85iwViFd,219
2lpYCo8ZRZd5vjuZzn1Ian,Lost in Darkness,4pR239AgGpMKJosbKZXsLv,Gomorra,3tjXkl5CJhuVnlDFcAQ5wM,Dealer of Souls,2022-12-09,290.375,spotify:track:2lpYCo8ZRZd5vjuZzn1Ian,220
4p3rUHulUpn2m2zOIf5TK3,Mortified Transformation,6kAjBixynTe6N1bcqFUIrd,Gosudar,7qKl9AAavtc7M8OIbJsuX9,Split,2022-12-19,601.581,spotify:track:4p3rUHulUpn2m2zOIf5TK3,221
2brghtsB4TRXjDC13JM4w3,Eat My Eyes,7b1ogPT2uJwhwGjsJW0HgQ,Grave Babies,2bQ4XjYDvL8skK5kjlER2I,Eat My Eyes,2022-12-05,200.979,spotify:track:2brghtsB4TRXjDC13JM4w3,222
5zvFWlcRcoeVYxUQxXPxba,Dead Words,4XJZ7zUJzQuayqyAVJowKX,Graveworm,092tnP8qEVnyJ9du8KYYwv,Dead Words,2022-12-09,301.0,spotify:track:5zvFWlcRcoeVYxUQxXPxba,223
5iyHvyWgXcPTznrSCA1FX5,Abandon Meant,2ARLxGqlg0rKKxe6bPHXtV,Graysea,0HQT7vjsS71uiQ6tOMmtpo,Abandon Meant,2023-01-06,292.04,spotify:track:5iyHvyWgXcPTznrSCA1FX5,224
3ItcX4aAGLIY6t2HZYDlq1,Go Green - Remastered,"2DzKySvozyCRj9EoNEbnyR,0vAybUAs9sx3ZWCsb3P7RQ,2Xv56yq5xqdyFYQpApduU0","Green Machine,ChefDenkA,Xenon",0xhjDFL9qCZM9241XTiESe,Go Green,2022-12-31,236.318,spotify:track:3ItcX4aAGLIY6t2HZYDlq1,225
2GBLg13MEXqWoBTNuROJYP,Veil of Transformation,3APyyDvjs8SSCD25sCLXpz,Grief Symposium,2BrN9IVP7lTedIJs6K9PCw,Veil of Transformation,2022-12-09,218.063,spotify:track:2GBLg13MEXqWoBTNuROJYP,226
2h0oRGFUw1bTxIFVj70ScE,Descent Into Pandemonium,3APyyDvjs8SSCD25sCLXpz,Grief Symposium,277pCfh4g3OXLJiBBxTjnb,Descent Into Pandemonium,2023-01-06,319.921,spotify:track:2h0oRGFUw1bTxIFVj70ScE,227
1zPFXnVU5YFVMdsq9Cf9ph,Ride the Storm,0TrAygcWyGMmI6J40tiG6L,Grimgotts,2r99hM7SqyZwMYUJnmSiNB,Ride the Storm,2023-01-06,225.692,spotify:track:1zPFXnVU5YFVMdsq9Cf9ph,228
7y5ysctEyXwq9GbwibfS2F,No Stitches,"5u3t6t77MvaDN9FEM2BkiZ,3m0rmuv9PceN7tpgCbFns6","Grimm,Horus Blak",2dD42gHmmWc84DVJ5w0xBB,No Stitches,2022-12-21,182.0,spotify:track:7y5ysctEyXwq9GbwibfS2F,229
1KCSorwbXob7IuKdap7gij,CROWNS,4s0H5EBBiQRBiuGCgN6svC,Groundbreaking,5o5kmG6NZ1PJM2AEW8zcvG,CROWNS,2023-01-06,198.709,spotify:track:1KCSorwbXob7IuKdap7gij,230
5SfCA2LwcrnJvd1pZnHL0Z,Confort,"1st040KC68rDjNaz7xh9lI,1XUhG82BmvrlT8zZbUcKjM","HK PROJECT,Natsuki Karin",2XZoagPuvlW0w2RAiKShOv,Confort,2022-12-21,229.599,spotify:track:5SfCA2LwcrnJvd1pZnHL0Z,231
3PYKgPZSB8lMmHkpuu0NND,FOSSILIZED,2srZ30I14g2KbLtq9U2aCx,HRAEFN,7wRiNsoY6XoYnmhJWlkIA9,CALL FOR BLOOD,2022-12-09,423.408,spotify:track:3PYKgPZSB8lMmHkpuu0NND,232
0IZQYxdqREJgE2jBJmCvRU,עיר האלוהים,78u2puZeKJRYIfNHkx2Jdh,Hadag Nahash,2zPUoBvo6IjaFaf6la5toA,עיר האלוהים,2022-12-07,208.972,spotify:track:0IZQYxdqREJgE2jBJmCvRU,233
15hmw4AjW7ClKdbnmLe5WT,Mind Rider,0XblvrTo6mnHOxWIP1t5T6,Hail The Sun,2X6wUC0Q2ASI9JYmh8xW8Y,Mind Rider,2023-01-05,201.02,spotify:track:15hmw4AjW7ClKdbnmLe5WT,234
4ww3krosM5MaAPWQbfFWsC,Mind Reader,0XblvrTo6mnHOxWIP1t5T6,Hail The Sun,7eQMLTGCHYpLU9wKgZHXXM,Mind Rider,2023-01-05,201.02,spotify:track:4ww3krosM5MaAPWQbfFWsC,235
5cWAWnjhTP0qD1Zhk1L88B,Where's The Sun Cause I Can't See It,1xcKwbULmSbhQyh0Ize2KX,Halfway Atlantic,4vwmtv3wNeYWlX4RcmlWpw,Where's The Sun Cause I Can't See It,2022-12-21,236.689,spotify:track:5cWAWnjhTP0qD1Zhk1L88B,236
4qXPjPizlum0sIqTZEyQkD,The Four Winds,1Uq2a1JUnYXWUzrUGKyZwN,Hanging Garden,6l2b9PN32RYnUufjKRzjV2,The Four Winds,2022-12-16,235.861,spotify:track:4qXPjPizlum0sIqTZEyQkD,237
5b1GHRn5A3gIzcq8QbcSEH,Spring,14YzutUdMwS9yTnI0IFBaD,Hania Rani,5XhJLua2stZmti8zml9O4G,Spring,2022-12-09,186.6,spotify:track:5b1GHRn5A3gIzcq8QbcSEH,238
4YC8YBBJqm7hlM0uOqWZDu,Relentless Humility,5ghGQTZR6gtVnW0QxWRQ0x,Haut&Court.,6vNreatDoX0qf2yscNEf9K,Collapse,2022-11-10,70.302,spotify:track:4YC8YBBJqm7hlM0uOqWZDu,239
18izzjg5lm7QssVjMsfmmx,The Purpose is Cruelty,3ylVK1eYdZUrCMU3PxYabq,Hellevate,4VN512WzbM1vuSrRJK6xAf,The Purpose is Cruelty,2022-11-21,236.5,spotify:track:18izzjg5lm7QssVjMsfmmx,240
0tgmxxxbzUDLSue55eWI0g,Let's Ride It,1DDMmuELbNUMiVkklWulp9,Heroes And Monsters,6OLVlrQhCXCe89mQpHJ2tR,Let's Ride It,2022-12-15,242.666,spotify:track:0tgmxxxbzUDLSue55eWI0g,241
1y3Zo0zE7apqwWXxmiDeve,The Blood Spring,7LYV4hEC7ERYZfGHGXvXxX,Hill Climber,1XLxyZ5LB7EsASznaU8xfO,Ramless,2022-12-16,219.775,spotify:track:1y3Zo0zE7apqwWXxmiDeve,242
1my0oqkb8SeccN7CwtWhaD,Hammarslag,2ztj3MdrAuEMrU1P4HrZwH,Hulkoff,3nvlibKhOSYVRb3vVmsR7s,Hammarslag,2022-12-23,189.813,spotify:track:1my0oqkb8SeccN7CwtWhaD,243
0Sz8i5QUS7OgpKKAsecFFn,Sunday Service,"4IBACd17ekILQx6xdtKxyI,4TQlRIDTt2mHt8kxSzL8Hn","Hus KingPin,Smoovth",57anLIgVx0wG1VsNeTpPbo,My Beautiful Dark Wave Fantasy,2022-11-15,224.155,spotify:track:0Sz8i5QUS7OgpKKAsecFFn,244
5mI09Q9f7KgK0E0wereFXL,Something In the Way - Cover,1uFc7Lilm3IjHjUOGTvVZy,Ikarie,4lMo3yRf12lbSi6lphJKsc,Something In the Way (Cover),2022-12-26,315.48,spotify:track:5mI09Q9f7KgK0E0wereFXL,245
6dENcPnThQ66HDuIqUSbuL,Siren,7CWHHZBNmi7ReO9SPC09oe,Imperfect Purities,0KZHUWsk0fmWQEhYczJlq5,Siren,2022-12-16,297.252,spotify:track:6dENcPnThQ66HDuIqUSbuL,246
0phfmQ9h2UaBPGq2n52IUI,Summoning of the Ancient Hordes,5Rlql411hR34azif2VB6sz,Imperial Execration,30RQ0GxazHmTmn7qN1t3fr,Commanding Satan's Crusades,2022-12-09,188.4,spotify:track:0phfmQ9h2UaBPGq2n52IUI,247
