id,track_name,artist_ids,artist_names,album_id,album_name,release_date,duration,uri,playlist_offset,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
2VOdp7fjqj5tJeOxgFKGEq,Hold Me Closer - Pink Panda Remix,"3PhoLpVuITZKcymswpck5b,26dSoYclwsYLMAKD3tpOr4,4DBNGKCWVHaxuDNBAgTiJH","Elton John,Britney Spears,Pink Panda",748pBvlgmjNQUkydydu6RO,Hold Me Closer (Pink Panda Remix),2022-11-04,181.928,spotify:track:2VOdp7fjqj5tJeOxgFKGEq,6883,0.0633,0.665,0.837,0.000876,0.207,-5.973,0.0345,126.0,0.342
3VL0hPAiKqrycUs4mgg6z1,INSIDE THE FLAME,1BbI77tXAW1gC8iBYJGwMB,We Are The Empty,3QmbgqSNxkf3cqK1Lhuj0K,INSIDE THE FLAME,2022-11-04,246.791,spotify:track:3VL0hPAiKqrycUs4mgg6z1,6884,2.17e-05,0.475,0.852,0.000815,0.0383,-9.536,0.0611,138.045,0.109
3TxCAEaHAjD0UCbYNlr8Km,It's Not an Addiction If You Don't Feel Like Quitting,3NFvorn4wvIOqrDLJbXroK,Doodseskader,7d1VZCymXXgE4u0arLxtit,It's Not an Addiction If You Don't Feel Like Quitting,2022-11-02,290.276,spotify:track:3TxCAEaHAjD0UCbYNlr8Km,6885,0.00045,0.561,0.949,0.618,0.215,-4.812,0.069,146.994,0.169
3q8zR9dgixaMmGfjJkxgOW,Pay My Dues,4eVL5gVklc8Zp5F0zvC4ua,Sisters of Suffocation,5YiLxJJyKVRYoJbQ9SksvD,Pay My Dues,2022-11-04,226.179,spotify:track:3q8zR9dgixaMmGfjJkxgOW,6886,4.09e-06,0.434,0.858,0.161,0.2,-9.848,0.0389,100.082,0.284
4ytCHTOWqtIEjT16MfDk32,Blood of Angels,322nOW0zIyjl9tuNJJWnql,Mord'a'Stigmata,15LHexP5ZQ29XDwVxMfBo1,Like Ants and Snakes,2022-11-04,430.717,spotify:track:4ytCHTOWqtIEjT16MfDk32,6887,0.329,0.453,0.801,0.879,0.072,-7.577,0.0907,123.027,0.169
42gWJ8jAPVFG7FwxHOIQoX,Feed The Dream,2g5gjeZJLGcWPAF0o9KdJj,Castle Rat,3h0iF9lbfKCalG5KclDWPA,Feed The Dream,2022-10-28,271.426,spotify:track:42gWJ8jAPVFG7FwxHOIQoX,6888,1.67e-05,0.177,0.48,0.0245,0.22,-6.926,0.0362,86.132,0.469
2jHCuaT5m1iXLnugNCERSh,The River,4UVyBJPlg3bV69JZk1trYq,Prison,2nLucUgoU2DW05o2FUEULd,The River,2022-11-04,218.9,spotify:track:2jHCuaT5m1iXLnugNCERSh,6889,0.000334,0.321,0.896,0.000245,0.329,-2.533,0.0809,166.545,0.312
2R196pdcxD7wgks4kgDntL,Kneel & Worship,08zH366k9hSbOnj6jRCT1H,Stälker,2Ifxsi8XAorTjD4M81sHRB,Kneel & Worship,2022-11-04,234.692,spotify:track:2R196pdcxD7wgks4kgDntL,6890,1.57e-05,0.137,0.984,0.787,0.301,-6.313,0.1,157.735,0.0456
36a9pxnNx3G1GElAFlG5a7,Glass Frames,5QKhSSn4mTyMV0gMBmJK1o,Ghost Chant,4h5ODmkk9vZgYBH8fVBUpv,Glass Frames,2022-11-03,209.29,spotify:track:36a9pxnNx3G1GElAFlG5a7,6891,8.21e-05,0.337,0.956,7.45e-05,0.109,-4.517,0.18,195.124,0.191
0BEuRtrEDstQ5ZwcKA2pVj,DATE WITH A VAMPYRE,2RJ0cQlHOmiZ7JuHBwgUbV,Vampires Everywhere!,34EfPzmm9Ikhk2FoM09w5H,DATE WITH A VAMPYRE,2022-10-31,214.628,spotify:track:0BEuRtrEDstQ5ZwcKA2pVj,6892,1.66e-05,0.424,0.903,0.425,0.0881,-6.927,0.0818,175.109,0.456
34BPhYP1yse6Hig6wMbLJf,What If,6unSRwFcFgDPSZTqZLKuLO,Chaoseum,2Qp8YxliL39nspDx4Brnla,The Third Eye,2022-11-04,356.213,spotify:track:34BPhYP1yse6Hig6wMbLJf,6893,3.24e-05,0.233,0.835,0.211,0.345,-8.51,0.0579,94.876,0.154
4KLJ3qKVLDh7im5LsDIN6D,Heartbreaker,6uejjWIOshliv2Ho0OJAQN,Devin Townsend,6qjb8ZypDxCCIZUKYwjYlL,Lightwork,2022-11-04,419.586,spotify:track:4KLJ3qKVLDh7im5LsDIN6D,6894,0.0024,0.246,0.776,0.388,0.445,-10.789,0.0467,188.041,0.191
4Wef55JyLHWzjVvPSJOK0X,Overdose,4PgdTtPeceXNaGAUoPTthL,Throat,78kiOKzWdQMVYGDyj0Wm1p,Overdose,2022-11-04,143.84,spotify:track:4Wef55JyLHWzjVvPSJOK0X,6895,4.98e-05,0.125,0.994,0.000108,0.323,-2.029,0.385,205.263,0.0444
5FbHaaHMji0v6BuJ3OfHGZ,The Burning Wanderer,02e3A4YF2nKbf4NMezvKvL,Ninth Realm,3PDDEk9ccFE8mbqOotunP1,The Burning Wanderer,2022-10-07,217.686,spotify:track:5FbHaaHMji0v6BuJ3OfHGZ,6896,1.54e-06,0.161,0.921,0.00779,0.0415,-7.024,0.0677,139.451,0.235
7xrXxlFcKAjH7ziA25n9co,Queen Bitch - Demo,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,0S4AGT5ZG8FR4HFBwGxfql,Queen Bitch (Demo),2022-11-04,195.035,spotify:track:7xrXxlFcKAjH7ziA25n9co,6897,0.476,0.77,0.784,0.0361,0.0934,-8.629,0.0588,130.112,0.953
20RZoeqo2uUEt3JULX6AqF,Ghost Mother,69gpxGPOo7OguSCeHSlO9C,The Offering,5RppO6ASCUXOiABbnusFlH,Seeing the Elephant,2022-11-04,215.239,spotify:track:20RZoeqo2uUEt3JULX6AqF,6898,2.34e-05,0.483,0.968,7.74e-05,0.235,-4.88,0.0924,105.997,0.309
5pEiMb3J8u2esJDeIi29jE,The Hell We Create,0OgdRTPItr9dw4XYp4JJUx,Fit For A King,6eC2kXPm1Nrb6kbtuPpc4D,The Hell We Create,2022-10-28,254.545,spotify:track:5pEiMb3J8u2esJDeIi29jE,6899,1.57e-05,0.433,0.934,0.000256,0.299,-5.022,0.0644,165.038,0.216
07SZ1RaS0OaCa5qs97zVOI,Find You Soon,40dMfiJSBmkMQbf5HNA2nE,Cowboys & Aliens,3Fqxh98P2BAz1S5DzHDi1L,Find You Soon,2022-11-04,263.333,spotify:track:07SZ1RaS0OaCa5qs97zVOI,6900,7.58e-05,0.457,0.904,0.0381,0.145,-5.875,0.0554,153.985,0.449
0BzGLz4TOknpbLqtJPbVBK,Plea to the Heavens,02e3A4YF2nKbf4NMezvKvL,Ninth Realm,06aP2l0zQRDvvAHm45qDH5,A Fate Unbroken,2022-11-04,269.555,spotify:track:0BzGLz4TOknpbLqtJPbVBK,6901,3.71e-06,0.111,0.964,0.162,0.0388,-7.433,0.0855,90.872,0.152
7FD6K4FF2FqgC7paeNwFxu,Lilian,3uIgLG971oRM5fe6v8lvQS,Insomnium,3ijzN0jzHjofOgEpVEp7YL,Lilian,2022-11-04,269.2,spotify:track:7FD6K4FF2FqgC7paeNwFxu,6902,0.00014,0.386,0.877,0.833,0.311,-7.357,0.0554,89.938,0.0862
7kSIkqSCNVthXUKJycCFC9,Frozen Paradise,2Rs3MsF2y8VfkjmOVHkT5N,Second To Sun,2WYWWXslG1wT1ACWiFLZch,Nocturnal Philosophy,2022-11-01,486.0,spotify:track:7kSIkqSCNVthXUKJycCFC9,6903,0.000476,0.0986,0.846,0.831,0.297,-5.866,0.084,158.973,0.0351
2tKKV3UgJuQgpgTxmCw2Sl,See What’s On The Inside - Acoustic,1caBfBEapzw8z2Qz9q0OaQ,Asking Alexandria,39irqLBf1rIbVtzmnl9qnA,See What's On The Inside (Deluxe),2022-11-04,243.2,spotify:track:2tKKV3UgJuQgpgTxmCw2Sl,6904,0.409,0.412,0.396,0.0,0.172,-10.021,0.0299,150.053,0.337
0yhwkNl0t8WYZK0xcPbWnW,Blood Runs Cold,1Jgp0YCPHCJx5XD7nlfGVN,Aesthetic Perfection,6253hVeSNQpa40u46oWGxP,Blood Runs Cold,2022-11-04,179.478,spotify:track:0yhwkNl0t8WYZK0xcPbWnW,6905,0.00319,0.497,0.964,0.000184,0.595,-8.173,0.0622,115.07,0.443
2AiFAq9Yt2fxmp0u0yNwgY,Inferno,59GJCXTWrYEkwLtpsFo5yQ,Rosy Finch,0hgMJFdx8CYYsC4N25zuQX,Seconda Morte,2022-11-04,465.0,spotify:track:2AiFAq9Yt2fxmp0u0yNwgY,6906,0.000171,0.188,0.657,0.379,0.112,-10.14,0.0428,140.091,0.0745
0dFwiyWPwC2yML3ZH7B56V,Baby Queen,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,6WHjLRAwmnJv2cHqVZrmOt,Baby Queen,2022-11-04,220.105,spotify:track:0dFwiyWPwC2yML3ZH7B56V,6907,0.00186,0.533,0.855,0.375,0.0567,-4.747,0.0388,75.011,0.464
4KcqeswfB611YgGTfrYWE2,Ghosts,1jzIEzXVJ4p1kFDmio6LEL,Xandria,0aayBd4RiH5GfNHfatX9U2,Ghosts,2022-11-03,326.893,spotify:track:4KcqeswfB611YgGTfrYWE2,6908,0.000143,0.489,0.956,0.0,0.165,-4.619,0.0591,105.008,0.222
4ynqC4MGHBdUHxN8Tn6FXn,Nomad,6koaWXkOOBCzZDCd9GaHsj,Acacia Ridge,2rmHrAocQjRMASmuvk1wUs,Nomad,2022-11-03,269.499,spotify:track:4ynqC4MGHBdUHxN8Tn6FXn,6909,0.000117,0.497,0.99,0.0364,0.0947,-4.402,0.105,120.028,0.224
6DL7wDG7iWwFUH1aYQM5fH,Hidden Enthronement,2ijH2SuRBGWysFDmKsS8Ch,Sordid Blade,0XGQd4pztPmvTaxJ6J726X,Every Battle Has Its Glory,2022-10-21,360.052,spotify:track:6DL7wDG7iWwFUH1aYQM5fH,6910,0.00197,0.296,0.931,0.118,0.0954,-5.54,0.0693,159.912,0.423
0WCNxj0GMoaakbkQGGec9X,Vulture's Paradise,1vaV3Yw87AF9zVLMrsNVxY,WARLUNG,2zjyShHNoXso24J8AsdL7D,Vulture's Paradise,2022-11-04,292.533,spotify:track:0WCNxj0GMoaakbkQGGec9X,6911,4.97e-05,0.35,0.791,0.176,0.0873,-6.07,0.055,128.255,0.313
5pHZABH15eK6x6TiV9uvVI,Grant Us His Love,1cM8mJWhWU9X0w4wpoQAQI,Black Anvil,0btTTlsMe3wv2w4aeMWOAx,Regenesis,2022-11-04,267.68,spotify:track:5pHZABH15eK6x6TiV9uvVI,6912,0.000815,0.259,0.809,0.414,0.178,-10.937,0.134,159.906,0.0838
02uDync49349yroxMRqrEE,Dimensions,6uejjWIOshliv2Ho0OJAQN,Devin Townsend,6qjb8ZypDxCCIZUKYwjYlL,Lightwork,2022-11-04,323.027,spotify:track:02uDync49349yroxMRqrEE,6913,0.0244,0.412,0.915,0.45,0.241,-9.789,0.0474,175.02,0.414
1JmuSDG7aC2aXu8A7iISyC,Blast off!!,7rZJ1D1ERxrHNKTWwpZFVU,AVOID,2BAJ7l63lDqPUHlaTo3pPr,Cult Mentality,2022-11-04,217.0,spotify:track:1JmuSDG7aC2aXu8A7iISyC,6914,0.00153,0.537,0.978,0.0,0.116,-4.666,0.228,102.06,0.204
6QtwStnl4ftkois2ADMuOJ,Diabolic - Single Edit,"6hJhjhNdtSCfZhQiqN03lq,7bPZIHM9End5CqPcCrOqBf","Void Chapter,Daedric",4jdt3iDGyBhSmA7L8V4XWU,Diabolic,2022-11-03,247.222,spotify:track:6QtwStnl4ftkois2ADMuOJ,6915,5.95e-05,0.557,0.947,9.07e-05,0.14,-3.996,0.0813,108.088,0.306
6sqsB7ETWb9FgzD1W6Ka37,God Hunter,6OzXCWH8abO5qPzD09vmaU,Aurora Borealis,68rG4I2VrEUe42wT9rXEZe,Prophecy is the Mold in Which History is Poured,2022-11-04,270.684,spotify:track:6sqsB7ETWb9FgzD1W6Ka37,6916,0.000143,0.357,0.834,0.0255,0.369,-5.49,0.063,134.448,0.506
3DlqHtVbVtpWBNEeI85cVh,Overall,17pZeX1Vy9hugVufmKFbCQ,Vended,73OwLmHDJOZQQgQlYbqwGX,Overall,2022-11-02,232.782,spotify:track:3DlqHtVbVtpWBNEeI85cVh,6917,0.000203,0.374,0.981,9.74e-06,0.0833,-4.347,0.169,100.269,0.0383
1uzb1iooARdiUkEs95Q6z4,Reality Drips Into the Mouth of Indifference,0DNz2q5MQAHlCCqfCgpyT3,Anal Stabwound,6uzjWu7wajhSACzIc30Mlu,Reality Drips Into the Mouth of Indifference,2022-10-14,323.066,spotify:track:1uzb1iooARdiUkEs95Q6z4,6918,0.0132,0.272,0.931,0.869,0.218,-6.048,0.128,122.707,0.227
1CmrjVQK8jypJCsPSI1JRr,Seize and Destroy,3XWRl19mJPqyWHfvehJAMD,Private Function,0UFiup0wUMk59rbEOq4KUB,Seize and Destroy,2022-10-31,194.406,spotify:track:1CmrjVQK8jypJCsPSI1JRr,6919,1.72e-05,0.302,0.96,0.0451,0.136,-7.052,0.215,147.115,0.216
0czA9RSchxOKPhMRqcftvk,Converging Personality Simulation,5mSJi6AHuNuG7bRSrzlSCc,Voidthrone,305PC9UsuIVfgHp3LdxGyy,Metaphysical Degradation,2022-11-03,330.693,spotify:track:0czA9RSchxOKPhMRqcftvk,6920,1.44e-05,0.137,0.903,0.0496,0.367,-6.811,0.066,98.576,0.0777
3S6JCp5pBoBWGQzMDV352P,Privileged Lies,"79VoWRyWV2e3rTHm1fb6N0,6BZE9AyYDPkfejgH7c4DJs,3z1oPMBdFh660WSg3y1vUv","Morgan Thomaso,Hugo Bringart,Mike Semesky",63arpJxcWW2FFWLTqzNeKS,Privileged Lies,2022-11-01,226.071,spotify:track:3S6JCp5pBoBWGQzMDV352P,6921,0.000405,0.511,0.993,0.00021,0.0439,-5.111,0.0948,112.054,0.108
3zT48ClIwBdvn0GpRTjxqX,Acoustipex,6irKXFXk2sPNmHtKqmrfuU,Unleash The Archers,4kkeIAASlhiu5f1w1WaZ93,Acoustipex,2022-11-03,359.28,spotify:track:3zT48ClIwBdvn0GpRTjxqX,6922,0.567,0.27,0.561,0.000756,0.12,-10.771,0.0444,159.952,0.357
08IRC4aYL1I83DHO6L3QpX,Ruins,2fNlKFqDDgWuAOhNWomHbP,Onhou,08KMRdlfDoPTux1nGte3eo,Ruins,2022-11-03,662.511,spotify:track:08IRC4aYL1I83DHO6L3QpX,6923,0.0028,0.166,0.584,0.875,0.104,-6.528,0.0393,84.035,0.0316
5i4VmRIpHkRmyZeQlDvOOn,The Foreverlost,5QeGMmMBYG14aeTzkVny1l,VV,52BS9aeUsHLZJtSW0qe43T,The Foreverlost,2022-11-04,210.036,spotify:track:5i4VmRIpHkRmyZeQlDvOOn,6924,0.000283,0.512,0.9,0.0763,0.107,-5.372,0.0315,145.973,0.679
1qoBTzjVSeeuoH4r3phPu6,Liar,1udZMRTk7TTItuCsMDm3Q1,Neverland In Ashes,3Au8ePHZrjqyJviBdvqbNe,ECHOES,2022-11-04,221.92,spotify:track:1qoBTzjVSeeuoH4r3phPu6,6925,7.41e-05,0.383,0.967,0.0036,0.0693,-3.987,0.0779,175.082,0.62
1XeoBH2bHZq4QuIiXxtcFQ,Partners in Crime,1li4j1i1QQJHnYzbgOuwKw,M.U.T.T.,4ZtKWbtbqb7OA3k4G39Gbt,Bad to the Bone,2022-10-14,135.237,spotify:track:1XeoBH2bHZq4QuIiXxtcFQ,6926,1.9e-05,0.282,0.997,1.35e-06,0.425,-3.251,0.2,117.254,0.117
6YnEWUu8xQ3l2MC7t0I4xm,My Revolution,6swg1JhIcRgZCqAHi3MDp9,Crimson Sun,3yYGSTZYmCGMzw10LpfpQY,My Revolution,2022-11-04,178.68,spotify:track:6YnEWUu8xQ3l2MC7t0I4xm,6927,4.82e-05,0.524,0.924,0.0,0.12,-5.799,0.0502,127.966,0.681
1WRouzwJDGTM4KLKDz0zLG,Pesak,0Z7JnoZUMxgmaLgApKMYpl,Gavran,5chwsBsniKI1hrZzCO8P0J,Pesak,2022-11-02,561.522,spotify:track:1WRouzwJDGTM4KLKDz0zLG,6928,0.000124,0.276,0.687,0.61,0.0873,-8.378,0.0422,114.971,0.157
1DcomjDwlvkGDYXjVN5mmg,Everlasting Sun,3koGoMIuCwcKctBuElGCoh,Straight Shot Home,5WaqzWwPJBnWNdilLLT8Hs,Everlasting Sun,2022-11-03,226.5,spotify:track:1DcomjDwlvkGDYXjVN5mmg,6929,0.00454,0.279,0.932,4.81e-05,0.265,-3.881,0.168,177.586,0.238
6oym6ziaYhNyCOby5Yoi6G,You'll Never Learn,0EziqO4Mehje1x6hA1Fg2m,Ingested,2ChfG1mtw2bhvNY1tO2hzE,Ashes Lie Still,2022-11-04,215.109,spotify:track:6oym6ziaYhNyCOby5Yoi6G,6930,6.5e-05,0.351,0.977,0.051,0.229,-2.866,0.12,119.878,0.279
4pyxC0E7yoWfAAyTegFKfA,The Black Elk,0MLGtE2Xb1FVrXOy5hUTbO,Judicator,5VEd6UcRF3S26S09YNeAWs,The Black Elk,2022-11-04,293.247,spotify:track:4pyxC0E7yoWfAAyTegFKfA,6931,0.00034,0.551,0.947,0.0586,0.363,-7.391,0.074,120.022,0.349
6CYyDBmX8Nma4UiqjVIgnr,Rambler Of Aeons,34pslHUmJcR1jUeI7gvOOG,Bark,4v2u4evWbcQNa1P8CV8uph,Rambler Of Aeons,2022-11-03,232.524,spotify:track:6CYyDBmX8Nma4UiqjVIgnr,6932,2.78e-05,0.419,0.947,0.000246,0.203,-2.599,0.046,132.001,0.259
5MGjjT6IGxhFZittTPch6i,Storyteller,2rEKSdoBVBEOjGYf4BfYgc,Johnny Booth,5zA3RZRSdWHilSs5Qw3y3q,Storyteller,2022-11-04,245.547,spotify:track:5MGjjT6IGxhFZittTPch6i,6933,6.95e-05,0.531,0.988,2.83e-05,0.283,-4.649,0.171,95.016,0.0685
7FN8s9QuzncZkZcLQSGJAQ,Fekete mezők - Live,4sgTqbA7htxYkRRJBPZIom,Thy Catafalque,471blkJVxTIqAQqisLnIPp,Fekete mezők (Live),2022-11-03,582.678,spotify:track:7FN8s9QuzncZkZcLQSGJAQ,6934,5.35e-06,0.413,0.969,0.671,0.83,-5.517,0.0763,140.031,0.223
6RtZJcRXXJ2IPrO9gFihBT,TING TING,3PsLxyLABzuf3dUMpS05Mp,Processor,4Vm7kvDOGlucZ4Xm4BCJ79,TING TING,2022-11-04,197.824,spotify:track:6RtZJcRXXJ2IPrO9gFihBT,6935,0.000963,0.516,0.906,0.865,0.223,-3.91,0.0438,97.025,0.308
1lPSzidHgnmrFlHiepYmR5,Where Good Won't Go,6Qp3V8BMdQRvQg696Ih863,Hoaxed,7Mliqr1z9UDrR1Bq30Pl4Z,Two Shadows,2022-10-28,324.527,spotify:track:1lPSzidHgnmrFlHiepYmR5,6936,0.0117,0.509,0.788,0.65,0.135,-7.285,0.0317,102.024,0.393
3d0g1kndhOG0rG4AClXB6C,I Want Your Eyeball,0TFSKMGq3IJcT3PL44m4TH,VHS,0osP0mcYoXjyUaZoOYN5jC,Deep Gashes and Long Lashes,2022-10-31,151.6,spotify:track:3d0g1kndhOG0rG4AClXB6C,6937,0.00436,0.484,0.812,0.773,0.0829,-7.075,0.0523,99.959,0.0974
0slxWsxPXq8dehoXlvpVvQ,Death Pledge,5DBs1IDEsrY2W92Rfl5qI3,ChuggaBoom,3sp6nT1OQqYtguO5vGVM50,Death Pledge,2022-11-04,257.066,spotify:track:0slxWsxPXq8dehoXlvpVvQ,6938,0.00249,0.441,0.971,0.0987,0.106,-4.083,0.132,102.591,0.578
5ZwR8cQxq7YfEKupVEYCHU,Core Theater,6VkNuqb1g6daxT3W3brUYZ,Jared Dines,0oCEBaJdHteswNp7OgxIBk,Core Theater,2022-10-31,222.998,spotify:track:5ZwR8cQxq7YfEKupVEYCHU,6939,0.000224,0.358,0.975,1.99e-05,0.387,-4.249,0.208,154.029,0.0393
02xliGbqxFVQGRctSA7V1G,Mr Medicine,1F7QDWyZTLGzkyGLgFjEhU,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,0Ne4VAoUWMv7ZB8XR4KTKx,Mr Medicine,2022-11-01,146.666,spotify:track:02xliGbqxFVQGRctSA7V1G,6940,3.96e-06,0.175,0.827,0.0107,0.113,-8.163,0.0672,154.338,0.503
55Pc3F9Z3VnJiIZ6O79NiT,Principum et Finis,2qNXubRiS3KDYf5tR5rHAW,Funeral Harvest,7yUoAjNYg43icrTcPgAOqQ,Redemptio,2022-10-31,208.733,spotify:track:55Pc3F9Z3VnJiIZ6O79NiT,6941,2.39e-06,0.0885,0.81,0.362,0.737,-2.978,0.0843,87.159,0.0396
5eXGwfLCjY8hjSfTZMtE3P,Background Kids,4us4NMG5wuqdUZvthZrj0Q,Militarie Gun,4amZwmwUtq1tGjarLqtvYV,All Roads Lead To The Gun (Deluxe),2022-10-21,106.496,spotify:track:5eXGwfLCjY8hjSfTZMtE3P,6942,5.55e-06,0.287,0.82,0.000426,0.369,-4.054,0.032,137.802,0.466
03SlMXnq0ORkH603rS2AKJ,Disciples,2etNWORcmPZZBKxcyt6dF4,For I Am King,3KWsPeJBHe3TLl8TbXaO6R,Disciples,2022-11-03,213.102,spotify:track:03SlMXnq0ORkH603rS2AKJ,6943,1.83e-06,0.271,0.878,0.485,0.193,-4.943,0.064,194.903,0.275
2Zh87azBmXJpWO6DCzckNq,Innsmouth,6qBmMTIQANnluSglXkcRV0,Ultar,6NkNMJt4xPRaBkRKJj3sfo,Innsmouth,2022-10-28,365.714,spotify:track:2Zh87azBmXJpWO6DCzckNq,6944,0.00019,0.103,0.92,0.253,0.0881,-5.173,0.243,156.77,0.0365
21NZOJOaFxeYEcKQbgDgtW,Change,6XYvaoDGE0VmRt83Jss9Sn,King Gizzard & The Lizard Wizard,05ag5ukffFozEnXGOeuTTD,Changes,2022-10-28,783.39,spotify:track:21NZOJOaFxeYEcKQbgDgtW,6945,0.241,0.685,0.561,0.0304,0.0843,-7.459,0.0661,137.904,0.328
1otm78jdIqQu5qjJPf2jZb,The Well,2UOVgpgiNTC6KK0vSC77aD,Amorphis,4a3AJsxDQYQbbnIW3ivTNb,The Well,2022-11-04,290.0,spotify:track:1otm78jdIqQu5qjJPf2jZb,6946,1.41e-05,0.354,0.968,0.123,0.316,-5.224,0.0828,141.422,0.301
70eZbw8KOl8dUZ22kWaBPu,The Deluge,3zuJyGB9YrJPqTuqSqjrm5,Astrosaur,1mONfutaL5s0IypX3sRTvC,The Deluge,2022-11-02,458.683,spotify:track:70eZbw8KOl8dUZ22kWaBPu,6947,0.000744,0.164,0.845,0.735,0.126,-6.731,0.0492,186.109,0.501
2INAA92WYrCWWlq9sv6dKB,Ghosts & Parasites,1AYs2fxCu0pV8iKaguz4po,Eyes Wide Open,2Dm3QHdHorFnmfu0GmQJtt,Through Life and Death (Deluxe Edition),2022-11-04,233.513,spotify:track:2INAA92WYrCWWlq9sv6dKB,6948,4.38e-05,0.409,0.988,0.00764,0.0919,-4.573,0.12,185.031,0.397
3XKxZk3HWB6rgp5FhVeuVM,We Who Lament,"6mRDRKsNautYuxybddnvgg,7rGrW6Gs43zOpEmPAFl3jp","Earthside,Keturah",4nLQ8BxbU3k8Hg48XuSuk0,We Who Lament,2022-11-03,524.655,spotify:track:3XKxZk3HWB6rgp5FhVeuVM,6949,0.000555,0.331,0.915,0.0575,0.175,-4.735,0.0612,178.297,0.14
6vopNQiz254EN3LsH62Cl0,Beyond the Pale,1jd7ExUUBqInY3yekkeefL,Malleus,1g4QaSDD0Vwn93dpVmYn7i,Beyond the Pale,2022-11-04,333.066,spotify:track:6vopNQiz254EN3LsH62Cl0,6950,7.8e-06,0.265,0.984,0.903,0.201,-7.119,0.0819,93.74,0.336
5q4eKR8QUHYPOYnQconNLq,NO ONE LIVES FOREVER,6B6IodMdAjoGX2fZuYyGpc,Sadzilla,0M8WQ5raccBuXZtreqi2mg,NO ONE LIVES FOREVER,2022-10-31,106.394,spotify:track:5q4eKR8QUHYPOYnQconNLq,6951,0.000119,0.363,0.984,0.0,0.441,-2.532,0.168,179.789,0.192
5PonHqoB85p240oUT9AIDj,"Hold Me, Help Me",1S4xN9nvW5vlFoRBisdxUL,Halocene,1g3ByU8bZ8KclMW1mLVwxz,"Hold Me, Help Me",2022-11-04,225.418,spotify:track:5PonHqoB85p240oUT9AIDj,6952,0.00638,0.608,0.879,7.54e-05,0.0791,-6.428,0.0886,125.971,0.292
6bnSuRLRBufO6LgB7MyElU,Traumer,6ahBLSGA36L7TEqaPLWyN8,Strychnos,2hX3GpH6ab9DXRH0haugx9,A Mother's Curse,2022-11-04,335.457,spotify:track:6bnSuRLRBufO6LgB7MyElU,6953,1.22e-06,0.149,0.673,0.817,0.112,-5.049,0.0769,106.124,0.0763
45VMrEG8DzGVqm6wKLEMMn,Bloodrock Mania,0QnzcdDAygAr8wb0BoSxcU,96 Bitter Beings,0gi7jMNK3PbiFHsPI9pDol,Synergy Restored,2022-11-04,202.0,spotify:track:45VMrEG8DzGVqm6wKLEMMn,6954,1.79e-05,0.487,0.913,0.615,0.0782,-7.299,0.0657,119.987,0.26
7nfwipz6wUj9cYAA8l7u4m,The Room with Six Hundred and Sixty-Six Eyes,5pqDWbwVlyBY3hjCzTVzen,Bad Manor,5m1dI3OMgUEVVN1fpyHOWZ,The Haunting,2022-10-31,503.5,spotify:track:7nfwipz6wUj9cYAA8l7u4m,6955,0.000467,0.138,0.953,0.838,0.0649,-8.331,0.275,143.026,0.0328
03EqTlyFtPecjAPorJm6sY,Abide the Storm,0WB89hYs9ZY6HpuK59lJIQ,Disillusion,7Fbm6S2gPewTJKW6fBV3sN,Ayam,2022-11-04,711.026,spotify:track:03EqTlyFtPecjAPorJm6sY,6956,0.00251,0.244,0.917,0.0677,0.138,-7.152,0.0818,121.601,0.105
1dplPcRRggbE4XzK7kipEm,Longhope,0WB89hYs9ZY6HpuK59lJIQ,Disillusion,7Fbm6S2gPewTJKW6fBV3sN,Ayam,2022-11-04,369.28,spotify:track:1dplPcRRggbE4XzK7kipEm,6957,0.021,0.461,0.58,0.0094,0.0995,-9.759,0.0403,121.548,0.173
0sseWC8s7lLLi4rvqPsW3L,Waiting,0F1NkpT1UAP7A7J9R42c5L,Iffernet,6J60gAFBhXoAsoskBUraPT,Silences,2022-11-04,304.584,spotify:track:0sseWC8s7lLLi4rvqPsW3L,6958,7.41e-06,0.147,0.877,0.79,0.137,-7.733,0.0906,136.908,0.0394
1SMdDYa4owgos2rhtwH0lo,Ghost in the Fog,29Rrey6YBvZ1VZcTZWoRd4,Voidbringer,1G0maimaOzX6TpSjK3hYR3,Wasteland,2022-11-04,219.529,spotify:track:1SMdDYa4owgos2rhtwH0lo,6959,2.21e-05,0.293,0.975,0.000288,0.393,-5.182,0.0722,170.093,0.166
3L0JKbjp5StdqWBFHFab6O,Ancestry,"5p9CTsn5ueGU4oScNX1axu,1Lwi01HS3nSZxM9u9zr3CT","August Burns Red,Jesse Leach",4AnqMhRGHsGvMynA2j3HY1,Ancestry,2022-11-03,290.733,spotify:track:3L0JKbjp5StdqWBFHFab6O,6960,4.19e-05,0.153,0.995,0.0018,0.509,-2.529,0.154,179.903,0.193
0a4DFd0g8SHuQkL1q4rPB3,It Never Sleeps,6rksTSAf57kE706AvJfONk,A Dark Halo,1fgdPs2q2JAVRLtuAT11xI,It Never Sleeps,2022-11-04,241.714,spotify:track:0a4DFd0g8SHuQkL1q4rPB3,6961,0.000121,0.485,0.822,1.72e-05,0.363,-4.953,0.0598,140.1,0.149
