id,track_name,artist_id,artist_name,album_id,album_name,release_date,duration,uri,playlist_offset
0YDiMxH3Adekl4s6g8enJu,She of Urgarit,5uz3elYVTvI27lkA8qxWqO,Shed the Skin,4oVjoZ7sZqAz7geF2AiwyM,Thaumogenesis,2022-05-27,214.88,spotify:track:0YDiMxH3Adekl4s6g8enJu,3393
5NbnknbYAJOiG9F844n81Q,One More Step,3KY6i8EJac9URU9OeC1n89,Church of the Cosmic Skull,591Uoo7zsUUfecxVO8EE2V,There Is No Time,2022-05-13,350.248,spotify:track:5NbnknbYAJOiG9F844n81Q,3394
6tth0ovaLcEPtHasmjhYiv,Noblesse Oblige Richesse Oblige,1JjP30v8j95bAMZN3ws8Kb,Wiegedood,0hpFRZEgy6k8J7gS29F0Q4,There's Always Blood At The End Of The Road,2022-01-14,306.197,spotify:track:6tth0ovaLcEPtHasmjhYiv,3395
7075wZ2Rmp2NSCsO4RjkPm,There's A Moon On,6zvul52xwTWzilBZl6BUbT,Pixies,68fbHjtzq0wZR0tuhsZU7u,There's A Moon On,2022-06-08,170.586,spotify:track:7075wZ2Rmp2NSCsO4RjkPm,3396
37WtrxKus82zGrUfWNIU49,Where Creature And Human Align,62RIHgVRtVL5gXAXcOTCLh,Andvara,2nzvY2HoRIvKN3GO3G1XsK,Therianthropy,2022-05-27,554.0,spotify:track:37WtrxKus82zGrUfWNIU49,3397
4CBDr82fX76y2sflS6Mb7d,Thermal Runaway,4CKJ5MS6jkSIRsReeyCNjk,Pupil Slicer,2MzUgcAHyVNt30g63NweXV,Thermal Runaway,2022-02-03,241.946,spotify:track:4CBDr82fX76y2sflS6Mb7d,3398
14WcrHm1y6Lax8fgefNGCE,Landfill,7e7qcDicvvwS4maC3IeKuQ,Gentle Sinners,1C7euNSqwU5A13gZRcm0AX,These Actions Cannot Be Undone,2022-05-13,251.083,spotify:track:14WcrHm1y6Lax8fgefNGCE,3399
4AoCVndz22Nf7nCag0pvSO,They Fear Us,7HIvrtPrTTxXrBeJkiRj8x,Ithaca,3Jv1c7grobLidRkAE8PRA0,They Fear Us,2022-02-04,250.92,spotify:track:4AoCVndz22Nf7nCag0pvSO,3400
0CIxGPXISgg8Ym1gv24qbc,Lights,0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,3hWOJ8Xj5yVqcHWtjkMQ3q,Things Are Great,2022-03-04,215.76,spotify:track:0CIxGPXISgg8Ym1gv24qbc,3401
4bWxvvHZSbnCERC2liTnIq,Thinking in Tongues,6HZr7Fs2VfV1PYHIwo8Ylc,Suicide Silence,4rWZPzKJnGLtNyTxVGLFEh,Thinking in Tongues,2022-05-04,204.541,spotify:track:4bWxvvHZSbnCERC2liTnIq,3402
1mEb9MkLUpOWog9oNiRNkO,Of Snakes and Swans,1zmx3NwOp6vR4qEjmhSiLL,Greyhaven,5uozbEEmKK5wm78ufve3V5,This Bright and Beautiful World,2022-04-15,149.92,spotify:track:1mEb9MkLUpOWog9oNiRNkO,3403
3heI6X1jFBgdQrLcWOmZ1O,This Is A Life,3kZdsaTYgaaolNxpnJ4iDe,Son Lux,7smqQ6jqhvC0hOmlNyKwhR,"This Is A Life (From the Original Motion Picture ""Everything Everywhere All at Once"")",2022-03-08,161.022,spotify:track:3heI6X1jFBgdQrLcWOmZ1O,3404
4Q2q3GYRxbpTK5dj0Nrx53,Five Easy Pieces,6fxk3UXHTFYET8qCT9WlBF,Kevin Morby,6NMzokKOYpPO9VXDjmc5y6,This Is A Photograph,2022-05-13,251.393,spotify:track:4Q2q3GYRxbpTK5dj0Nrx53,3405
1M8gJ24H5McVsq6FTJGzCe,Fuck This - This Is Going To Hurt Original Series Soundtrack,13W7XLRXdWeLmIu9vacE1w,Jarvis Cocker,5Bhd8aGf6qv9be800K6sQz,This Is Going To Hurt (Original Soundtrack),2022-03-21,139.653,spotify:track:1M8gJ24H5McVsq6FTJGzCe,3406
0VWtdJyiJyA4TasrWcIG6F,This Is It,3FILKvtNoiEfCJO9qVNCNF,Nekrogoblikon,0lJoJXVEwaPAdGzP3pzQAc,This Is It,2022-01-05,240.522,spotify:track:0VWtdJyiJyA4TasrWcIG6F,3407
0OZNo9Zwar54OYs9wkQMVb,This Is Mongol,0b2B3PwcYzQAhuJacmcYgc,The HU,3R3ZRUJgzRfVYEdOEAhHYk,This Is Mongol,2022-05-13,224.854,spotify:track:0OZNo9Zwar54OYs9wkQMVb,3408
4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,Taylor Swift,3In1CblWZswwun5MhOa10y,This Love (Taylor’s Version),2022-05-06,250.1,spotify:track:4d1CG5ei1E2vGbvmgf5KKv,3409
5U7mdyOJpqtc9G3ViWq3jz,This Shame Should Not Be Mine,6ggf9cwxdhYNLFPhf4CazJ,GGGOLDDD,2FSmKCoj9A6Pa28gacTaQt,This Shame Should Not Be Mine,2022-03-18,237.408,spotify:track:5U7mdyOJpqtc9G3ViWq3jz,3410
4afchy6EainoElNdu1Vhpt,Spring,6ggf9cwxdhYNLFPhf4CazJ,GGGOLDDD,7Mr30EYBvw0478dQgJUsyX,This Shame Should Not Be Mine,2022-04-01,219.926,spotify:track:4afchy6EainoElNdu1Vhpt,3411
5DmoJ7X8DP2EC1p02oKS1j,On You,6ggf9cwxdhYNLFPhf4CazJ,GGGOLDDD,7Mr30EYBvw0478dQgJUsyX,This Shame Should Not Be Mine,2022-04-01,250.771,spotify:track:5DmoJ7X8DP2EC1p02oKS1j,3412
4PtqYdUtcDN8BDALY8ELpp,Animal,2EEOsdvu1oJzCKk9rUNQFq,Sever,3r8qD5b5uYIv5XYMLIFqxK,This Should Have Been a Better Place,2022-05-26,211.416,spotify:track:4PtqYdUtcDN8BDALY8ELpp,3413
2zp8LCeavO33TVcdtBcn58,This Wailing Blade,07mfSrRzytABKB1pkyAxLs,Behold! The Monolith,3UdNWqSZtpNxhFA9zxvRvC,This Wailing Blade,2022-06-20,231.805,spotify:track:2zp8LCeavO33TVcdtBcn58,3414
4KeQirZPbptILuBS2LQ0xq,Inside Design,5NU7mpGqMvlZpq63RajHOH,Vein.fm,2AZ6B4mTJHQYee6U64rsXa,This World is Going to Ruin You,2022-03-04,66.24,spotify:track:4KeQirZPbptILuBS2LQ0xq,3415
0EMKvC3xGPr6LfTgcVYMvV,Orgy in the Morgue,5NU7mpGqMvlZpq63RajHOH,Vein.fm,2AZ6B4mTJHQYee6U64rsXa,This World is Going to Ruin You,2022-03-04,200.013,spotify:track:0EMKvC3xGPr6LfTgcVYMvV,3416
7HHu23ZldZp8j4qzbU70dX,Those Hornclad,2tna6HiFat2MNs36zzzef6,Katharos,2QWtdKwCpDgnAjc01A1Voy,Those Hornclad,2022-04-15,413.32,spotify:track:7HHu23ZldZp8j4qzbU70dX,3417
1KqjCFEdLNYerFuvghN8U1,Those Which Stare Back,1cdxNUejlVcTwgWocqB3eF,Phobophilic,6oaRdOML8ll3cZuKgod9EC,Those Which Stare Back,2022-06-10,256.545,spotify:track:1KqjCFEdLNYerFuvghN8U1,3418
7jtv5LTe6l9XxJzxRMw7IN,Thought About That - Dave Audé Remix,1wak0ZG1LUrZPYx8RDTQoD,Noa Kirel,78OfZAH0QP9Om5F3qDxqbl,Thought About That (Dave Audé Remix),2022-06-10,210.008,spotify:track:7jtv5LTe6l9XxJzxRMw7IN,3419
3YM5PF5OOPDrQ1WKEoxHZK,Thought About That - EDX’s Ibiza Sunset Mix,1wak0ZG1LUrZPYx8RDTQoD,Noa Kirel,0Sx1dCFgiNbxjTIPNOM5I8,Thought About That (EDX’s Ibiza Sunset Mix),2022-03-04,173.76,spotify:track:3YM5PF5OOPDrQ1WKEoxHZK,3420
1eHqEZ8yM5hbRIcO6DxUfE,A Thousand Cries,6hJhjhNdtSCfZhQiqN03lq,Void Chapter,3bvbZyPeTMCQjKgXKtof8S,A Thousand Cries,2022-06-30,260.0,spotify:track:1eHqEZ8yM5hbRIcO6DxUfE,3421
68NykMHjSarYgyeITh8ndv,Three,4Cx5LnF4WNJIn9SSqyeq9C,bdrmm,6FtL6SZ6iYFoqkEb7AwEiO,Three,2022-05-06,372.288,spotify:track:68NykMHjSarYgyeITh8ndv,3422
5LQN5AzQl5chXtCnmQsZ6y,Three-Headed Death Machine,30R1cSs562qWPmRHZtmZom,The Monolith Deathcult,3bh9mq4hyD2NHx3wtkn9CV,Three-Headed Death Machine,2022-04-29,281.23,spotify:track:5LQN5AzQl5chXtCnmQsZ6y,3423
3R0kldsVrtZsTLqabMOoPu,The Curse,1RV3KVgWrC7I1YWllg1pN0,Clairvoyance,028ROYsnjoUSvnmDVWmPPB,Threshold of Nothingness,2022-05-20,232.796,spotify:track:3R0kldsVrtZsTLqabMOoPu,3424
34emkkUGkQ0TNhklAMpeG8,Cryptic Hatred,3XFes9KaDdpuRTaiPrHCXR,Bekor Qilish,0gck1FDA4mOauf4e6BSbjV,Throes of Death from the Dreamed Nihilism,2022-06-17,272.793,spotify:track:34emkkUGkQ0TNhklAMpeG8,3425
69akZRg8wVjSlWdgveDczI,The Throne,5NETkMPykaG8ngC1VcubSX,UNDEAD CORPORATION DOUJIN WORKS,1ktdwuWwpB4UX9Q2GjnV1a,The Throne,2022-06-20,393.798,spotify:track:69akZRg8wVjSlWdgveDczI,3426
06OK4wvrIirUZMXsJOf6PT,Throne of Malice,57S9PqZ6tvTBPItIelaCaD,Haserot,2QLkMSMWIT3g55v0frYci9,Throne of Malice,2022-05-27,204.016,spotify:track:06OK4wvrIirUZMXsJOf6PT,3427
7d4HzKcvjOo9WLSePN6930,Depths of Kur,6zW7WtkLERJRqsHL74bFaW,Shrouded Infinity,374yI2M8CvNU1KKNyQhpAY,Through Caverns Unknown,2022-03-02,278.067,spotify:track:7d4HzKcvjOo9WLSePN6930,3428
0cyDYIi2vxZeYwCMFOVrgW,II,5lFsHi1TUis7fQzvgsn5sa,Atramentum,594JClyGCOJX8ERQrgHg9s,"Through Fire, Everything is Renewed",2022-06-17,389.831,spotify:track:0cyDYIi2vxZeYwCMFOVrgW,3429
7F4UgivYUzFRf8uUEVQC8m,Through The Fires,6mKqFxGMS5TGDZI3XkT5Rt,Angel Olsen,1zxdHgvP38B7QdYw61I2Sl,Through The Fires,2022-05-18,271.973,spotify:track:7F4UgivYUzFRf8uUEVQC8m,3430
2bg1Wa4iDH9aw4vt6N0H3b,Traverse the Arkhanspire,6ES8LJf6xJ27gmVBZ6z6rG,Vølus,0lYlvQYw8UCqfmlcUoIQSW,Thrown to the Abyss,2022-06-11,281.186,spotify:track:2bg1Wa4iDH9aw4vt6N0H3b,3431
6vLIcvjjLPftlcadH1hbTu,Tidal Wave,6xVW2xsoMQbvcUTwqYxf0y,Saviour,2e766ojr5NmFTOtULHrZGN,Tidal Wave,2022-04-06,256.0,spotify:track:6vLIcvjjLPftlcadH1hbTu,3432
7GdoKdVYaWgqIEFeMFqP35,Scattered Shields,3LDUkb8YRJHCN4ske4ZZTs,FREJA,3xihVWkW3VxWEk0EjR29yH,Tides,2022-04-22,429.913,spotify:track:7GdoKdVYaWgqIEFeMFqP35,3433
0gA5OK7jhz7al7MakMdOJO,Tie-Dye,5DDuwU1X2Aqdp3CxfXstRe,Hotline TNT,45LVO82qBru5p8tLYlKJtv,Tie-Dye,2022-04-08,175.778,spotify:track:0gA5OK7jhz7al7MakMdOJO,3434
0D8Ze3Irsv6rIajdMWyPGt,Tiers,6sLwRSXSUF5JTUnQaFenyj,Christopher Jackson,0mZso8C1IOKt1rnYSx5g3p,Tiers,2022-06-04,124.337,spotify:track:0D8Ze3Irsv6rIajdMWyPGt,3435
0NTppX4ETnpd57xQTU9rwY,Till I Get a Diamond,2Icsf5D1lAs2EFx6kggg5D,Jeffrey Lewis,4s375T6mzLsqv3ZYHvxoxm,Till I Get a Diamond,2022-03-11,171.696,spotify:track:0NTppX4ETnpd57xQTU9rwY,3436
4u3HxVlseWBBROXr7TwHLR,St. Paul of the Tarantulas,1qDKbZJLaLlsaI7e6mHqm3,Opus Kink,7IM36wFeDv1bhzc1soETfO,'Til The Stream Runs Dry,2022-06-17,260.665,spotify:track:4u3HxVlseWBBROXr7TwHLR,3437
2K63WA4KiCvaxuziIkC25i,Timebomb,3zn6Fa4a9bUUmgXH6sH7IC,Lonewolf,6wYE8FMX14Wn7qiPl0eBlG,Timebomb,2022-03-23,176.242,spotify:track:2K63WA4KiCvaxuziIkC25i,3438
0Wia7lhxu5fdO8fURjA4XI,Time Flies Pt. II,47YFHs95OFTCQofH4tWZUg,ECHO,2tcPEzm0KtcvpBL3aOBOan,Time Flies Pt. II,2022-04-15,160.615,spotify:track:0Wia7lhxu5fdO8fURjA4XI,3439
2ozDTye6FMrJ01zUfh2ER7,Time Is Precious,68mk8GNhUjTLMw72RCBIvV,Pesukone,23b9sAUYNkCL6sFfogzHlg,Time Is Precious,2022-03-08,133.941,spotify:track:2ozDTye6FMrJ01zUfh2ER7,3440
7yvhtHw2kkaLMwWeImdWx6,The Timeless Zone,3pYeyJrYBxwXlkwJqZX8zV,Bevar Sea,2QN5nAz1bgS6LCzOQjyzbL,The Timeless Zone,2022-02-04,512.505,spotify:track:7yvhtHw2kkaLMwWeImdWx6,3441
2ssZomkw1koALaVKa4IJgH,Dissolution of Consciousness,3RpXJfRQjmI3gaTk6GnrZ3,Malthusian,1RydjIurQHrOUJmkUjiWUv,Time's Withering Shadow,2022-05-06,580.5,spotify:track:2ssZomkw1koALaVKa4IJgH,3442
2HXCxd4gfPeN8ggrFDJgPV,Temporal Lapse,6ISdh8nhJQIZ141GLZsSrf,Suffering Hour,1RydjIurQHrOUJmkUjiWUv,Time's Withering Shadow,2022-05-06,525.694,spotify:track:2HXCxd4gfPeN8ggrFDJgPV,3443
05JKLuLonbYxG3VoL2GSxE,Ea: Third Movement,6FGv87WQ3mJWn3cmLUww6x,Blood Incantation,6MGQlAscBNKcBRX3VqkrvZ,Timewave Zero,2022-02-25,334.04,spotify:track:05JKLuLonbYxG3VoL2GSxE,3444
154dlUJCBMhlyZKK0fvhhT,Ea: Fourth Movement,6FGv87WQ3mJWn3cmLUww6x,Blood Incantation,6MGQlAscBNKcBRX3VqkrvZ,Timewave Zero,2022-02-25,261.265,spotify:track:154dlUJCBMhlyZKK0fvhhT,3445
2ag6YV2ruIBMYfoVTKZrOo,The Tinker,71ISXR7gtIq5E2AdI3jGf0,Maruja,1mye2e9cvWBLIrY2b59fFN,The Tinker,2022-06-24,314.517,spotify:track:2ag6YV2ruIBMYfoVTKZrOo,3446
6S2LKmzXx4aV4jTuOdjGML,"Long, Long, Long Time",4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,6xKxlHD3mWkKoMtl3ZVyLt,The Tipping Point,2022-02-25,271.706,spotify:track:6S2LKmzXx4aV4jTuOdjGML,3447
1TysPnm43DIRxvDrN4FFI9,My Demons,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,6xKxlHD3mWkKoMtl3ZVyLt,The Tipping Point,2022-02-25,188.146,spotify:track:1TysPnm43DIRxvDrN4FFI9,3448
04hXYWh6Sx91JBtGHCPkSy,Rivers Of Mercy,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,6xKxlHD3mWkKoMtl3ZVyLt,The Tipping Point,2022-02-25,368.56,spotify:track:04hXYWh6Sx91JBtGHCPkSy,3449
2mOzVvURATXmEU64DANxDr,End Of Night,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,6xKxlHD3mWkKoMtl3ZVyLt,The Tipping Point,2022-02-25,203.653,spotify:track:2mOzVvURATXmEU64DANxDr,3450
0PZrUz3FLIkW8j7GaFbYBO,TIRED OF WINNING,39VNwvlQTqE9SvgPjjnMpc,NOTHING MORE,7zH2ySKpWjzJHX76zWG7SY,TIRED OF WINNING,2022-04-29,206.586,spotify:track:0PZrUz3FLIkW8j7GaFbYBO,3451
5uFyLqsYwznkEUFr300BmG,Tlatzintilli,1pKJXg1AJSPkgIR4uGSLFg,Tzompantli,1OnrvaPITLkAZwecyY3z0u,Tlatzintilli,2022-03-28,273.543,spotify:track:5uFyLqsYwznkEUFr300BmG,3452
08uDjonbiFytr5J8uoc8Lb,Tlatzintilli,1pKJXg1AJSPkgIR4uGSLFg,Tzompantli,1tgzZIRdj4vd8Rz57QHuEm,Tlatzintilli,2022-03-28,273.543,spotify:track:08uDjonbiFytr5J8uoc8Lb,3453
2rcYzmcw2GrorNJl7F2QpP,Tlamanalli,1pKJXg1AJSPkgIR4uGSLFg,Tzompantli,21HMffqXr9JYbkmQ7WWUJd,Tlazcaltiliztli,2022-05-06,352.543,spotify:track:2rcYzmcw2GrorNJl7F2QpP,3454
2FVpuvwkSFqDZOXStPZfiB,To Die For,4bnCmwKU89Rt1zWnRIdSUa,Arlo McKinley,06WmNWTuEwCWHQaP0XZaiV,To Die For,2022-05-11,203.659,spotify:track:2FVpuvwkSFqDZOXStPZfiB,3455
5xtxFwaiVq9TQjUQISR9FW,Retrograde,5AyEXCtu3xnnsTGCo4RVZh,Duster,428iId26KsW5U3fhyC7S3W,Together,2022-04-01,262.105,spotify:track:5xtxFwaiVq9TQjUQISR9FW,3456
2JaUbapUFcKEly61vqlaRz,Familiar Fields,5AyEXCtu3xnnsTGCo4RVZh,Duster,428iId26KsW5U3fhyC7S3W,Together,2022-04-01,312.24,spotify:track:2JaUbapUFcKEly61vqlaRz,3457
4Asn26WKTDwVEx5sJrEc8T,Together We Rise,67ps5pbKVO7V9Fcb4lTIXz,Wind Rose,2DAqWZXEeZkdWkfgOCek8V,Together We Rise,2022-04-21,302.628,spotify:track:4Asn26WKTDwVEx5sJrEc8T,3458
6VstJdHrE3MygYUCgRJ5tm,The Rebirth,74OSEWIl8JFuT3501MgRf9,Heidra,3zRhOuH8V1GFPdOWAU18xx,To Hell or Kingdom Come,2022-04-08,315.257,spotify:track:6VstJdHrE3MygYUCgRJ5tm,3459
5s24zy2FmfpvXJJImsO7UL,Peyote's Dance,2Ih36mPXnmywnBlk6nxzrR,Gott,27as37T53R60XJbCrvr1Ab,To Hell to Zion,2022-04-08,336.363,spotify:track:5s24zy2FmfpvXJJImsO7UL,3460
1XUFrQvZBoSyRuHQw9j5mz,Toll,3UvBjnS0xNdifivRctkxok,Naima Bock,6xXMEOvbSeIJ1VGJkcsLCc,Toll,2022-05-17,305.413,spotify:track:1XUFrQvZBoSyRuHQw9j5mz,3461
4NRg6g5r4DozKW1B71fVWp,The Hoarder,563u9QHqMi7V53lg4joqMC,Reigns,4bN9ktJF91If7wxsC7subJ,Tollinghurst,2022-04-15,292.872,spotify:track:4NRg6g5r4DozKW1B71fVWp,3462
0oOi9CONKPVfTR2PqfcNSR,Toni,3WaJSfKnzc65VDgmj2zU8B,Interpol,1JxWTGp41Aw8KLXEyHYi68,Toni,2022-04-07,274.613,spotify:track:0oOi9CONKPVfTR2PqfcNSR,3463
0mrHHCMaBl6Q6Ee0Xh4uoQ,Too Many Puppies,7m6SeA1czZq8q7tkzRa20m,MouthBreather,7xBNXq0L8wQByJx8t1ReTn,Too Many Puppies,2022-02-25,256.644,spotify:track:0mrHHCMaBl6Q6Ee0Xh4uoQ,3464
0bidiKrXAaTfu87dnEeKtG,Topaz Wave,0BzCBe2kdywrXRgiP1JZeo,Tan Cologne,7v8ZyefTGjN7xwMn8NxIOr,Topaz Wave,2022-04-29,300.0,spotify:track:0bidiKrXAaTfu87dnEeKtG,3465
2AY39sieyZFkDoELSxctl5,To Plead Like Angels,04q1pkhPOQGNopXgmussfy,Predatory Light,5R1jezpk40vyYk60A39xkI,To Plead Like Angels,2022-04-12,419.72,spotify:track:2AY39sieyZFkDoELSxctl5,3466
0kntsGzles0S5GyNN6vaI9,Galaxy-Wide Terror,4mxvFeSOfEOSK5Favv9wom,Tormentor Tyrant,2DYe6ivmTDVJrYEvqAyvok,Tormentor Tyrant,2022-01-28,279.747,spotify:track:0kntsGzles0S5GyNN6vaI9,3467
0gMIh3uL6gLsQlTBnB8i63,To Seek and Follow the Call of Lions,3gACjHwByUj3sUtHVqZBrf,Upon Stone,5ZSt9LQg9WStzzlNE25d6G,To Seek and Follow the Call of Lions,2022-06-07,247.39,spotify:track:0gMIh3uL6gLsQlTBnB8i63,3468
5y4NJsbzEdj5yEUNWjBI9o,Strawberry Creek - Dirty Feet,2mkGbwg4uYaUlmQDZpga27,Stöner,3h6JH7jnPJFWYJ6252ThKJ,Totally...,2022-05-06,226.624,spotify:track:5y4NJsbzEdj5yEUNWjBI9o,3469
4WXLtNJkLSoDbKO8vqUFIb,Totally Fine,6A7uqgC2N1nUhrCLAytHxN,PUP,7K7STsm7c2VFaOXRLsSnJR,Totally Fine,2022-03-22,223.986,spotify:track:4WXLtNJkLSoDbKO8vqUFIb,3470
6gMk4Ly7VSQI4M8z2eEsl8,Totally Spies,30fJJJ4vbuTd7opxNWeCAb,700 Bliss,2SRtLrKtixIU89jlvsN0bA,Totally Spies,2022-03-17,135.986,spotify:track:6gMk4Ly7VSQI4M8z2eEsl8,3471
3mXdh0raJdzlzM1diasEmy,Total Thrash,3rHTxH2it9i3O73UQbnMvM,Traitor,3mG6LTmSrPPPOKcVZjYq1I,Total Thrash,2022-05-27,246.059,spotify:track:3mXdh0raJdzlzM1diasEmy,3472
5rLqQdNrDPZk4EM7Q4fzt7,Dogma,5ktYe9ZQMyLivSJbjEEEXy,Satyr,383t7dgt66V7IxTZsYCcbP,Totem,2022-07-01,234.233,spotify:track:5rLqQdNrDPZk4EM7Q4fzt7,3473
5VdUHQEaxWFRbKbnxLQ0tG,Totentanz - Dance Macabre,1uPIYn2IU0IuPWSZ58kzyM,Belphegor,5XZO6D5qfdUyYkSWt6ezoa,Totentanz - Dance Macabre,2022-04-15,220.666,spotify:track:5VdUHQEaxWFRbKbnxLQ0tG,3474
611YpZXJMh4mktxFmmiLvn,To the Black Hearted Rebel,1hKK84Lkttvoz71D0LN9Se,Kaoteon,2AcloFvOlQgsD1KWkHDBOb,To the Black Hearted Rebel,2022-04-07,249.52,spotify:track:611YpZXJMh4mktxFmmiLvn,3475
0SlC1VrwGO1icYhjOKU9qw,To the Edge,4PSCs4vMlZGg0uvPJYgEoX,Up To The End,2J9aFlXXoPoJ4ABaLSSUvU,To the Edge,2022-03-11,241.142,spotify:track:0SlC1VrwGO1icYhjOKU9qw,3476
4QrSxORRLR0qcdc1KOMje2,In Memory of People,5HQLNx2iycSosFoxfmuoCK,Ezkaton,54jiVCTT50OcO7gq9Niimm,To Those Who Fell,2022-02-22,390.0,spotify:track:4QrSxORRLR0qcdc1KOMje2,3477
7swJjRerIGDjEAz55QiQnJ,Guiding Light,6ckq60ZYOQgb3qpcBIWt1E,Horizon Ignited,1VrGCLxkDyMH7u252PQO0I,Towards The Dying Lands,2022-07-01,237.0,spotify:track:7swJjRerIGDjEAz55QiQnJ,3478
1vOx4E1M76XOP4nkYaoBgq,Town,59RNNqeEfkq3X5pfOQxZ3C,Hovvdy,0MLoqSn4uzTbybCdM9Hhkv,Town,2022-04-05,215.146,spotify:track:1vOx4E1M76XOP4nkYaoBgq,3479
7vqbKdPZMHKVC7ixl6mtsO,Train Brain Rot,5lS4UWcRUYt4Fcb0zwm2zz,Doll Spirit Vessel,0JeHay2p8RfeR3OCfZrnd5,Train Brain Rot,2022-06-07,171.252,spotify:track:7vqbKdPZMHKVC7ixl6mtsO,3480
6NFUlJU8cFmys9mUpUNbiq,Training Montage,3hyGGjxu73JuzBa757H6R5,The Mountain Goats,2iUJhqOwLcqQD7gdrhCxvV,Training Montage,2022-06-02,268.693,spotify:track:6NFUlJU8cFmys9mUpUNbiq,3481
5oWgLIrSTgqqNRh1AhsiQ1,Transcendent,1AvLltBsz1HdAtZeucm9zy,Aviana,3YMpCrGOIp8ZXy0ft4piEA,Transcendent,2022-03-11,217.959,spotify:track:5oWgLIrSTgqqNRh1AhsiQ1,3482
2avMPK4aBdGJUVCl9iGodm,Aeonic Upheaval,48cGpev7bClP1QPdpUmkpK,Vimur,130yFfLZhnXfQgh9WOI1FE,Transcendental Violence,2022-04-02,523.919,spotify:track:2avMPK4aBdGJUVCl9iGodm,3483
1nOGjBs2uEi3d5onRn2cD4,The Transcending Horror,0gCLnqVApwj3H6EqfaZZUi,Temple of Void,5Tro4FjmaKBp3ZfkIhXq7c,The Transcending Horror,2022-05-25,359.842,spotify:track:1nOGjBs2uEi3d5onRn2cD4,3484
5Hr6hBX1TkiQ892YhTdqO4,Transcend to Wet,4oWlenweHbPcDXKvyNUbBl,CANDY,3SyLGYfzoslxD8Ri6saEF1,Transcend to Wet,2022-05-23,110.407,spotify:track:5Hr6hBX1TkiQ892YhTdqO4,3485
1Jtvtr0GKCNbjRQZTA0oTT,Träumerei,7mhFqGccO5U4pn90mix9S1,trauma ray,3tAeWRX2IXlCIX5whPqQ31,Transmissions,2022-05-06,354.344,spotify:track:1Jtvtr0GKCNbjRQZTA0oTT,3486
2rggHX6x7fQUmo4WXTBzMQ,Trapped,3By3NlIbjZW9Uqlph8kcgK,Suasion,3qKY0taBBsvUZaSSblJtrf,Trapped,2022-06-17,204.198,spotify:track:2rggHX6x7fQUmo4WXTBzMQ,3487
3Lbmo9iiG1pSItTZmjDGLb,Travelling,6sLwRSXSUF5JTUnQaFenyj,Christopher Jackson,3QwPCgLI1GbhiVkXaJi7jS,Travelling,2022-06-25,150.361,spotify:track:3Lbmo9iiG1pSItTZmjDGLb,3488
5HsdXoHYE7z1WZWlUnm7FX,Treacle & Revenge,0qsMpawuC9W6kQlbu1mbo1,Frayle,0AaHmJ9VQx66VztOV5k94s,Treacle & Revenge,2022-05-27,232.396,spotify:track:5HsdXoHYE7z1WZWlUnm7FX,3489
2MWB2PkUazmaySpcysjFN2,Treadless,3kxM2aJZV05zhPIrQS5qyz,Be Well,08CFEWYyQHeFJdMnwfwpRg,Treadless,2022-03-11,132.501,spotify:track:2MWB2PkUazmaySpcysjFN2,3490
1NGSh4SbbMFsfFVlmuYxrX,Tréfonds macabres,6JKPiXuJe0yme9mqjWTGHP,Incandescence,1LfIpCJnGsi4vHtkHNyDek,Tréfonds Macabres,2022-02-07,278.872,spotify:track:1NGSh4SbbMFsfFVlmuYxrX,3491
2XthjQ4oa8CFTDQKwzOeXt,Lizard on the Red Brick Wall,4oV5EVJ0XFWsJKoOvdRPvl,Guided By Voices,0vUYKqCdldnH7i72fZGz7L,Tremblers and Goggles by Rank,2022-07-01,279.072,spotify:track:2XthjQ4oa8CFTDQKwzOeXt,3492
5DeONcxxhHSBnmODMadT5l,Mountains (with Fivio Foreign & Young M.A),6AMd49uBDJfhf30Ak2QR5s,Coi Leray,5diRNQUhdOVkGo8TbWnMIx,Trendsetter,2022-04-08,168.72,spotify:track:5DeONcxxhHSBnmODMadT5l,3493
4SySziNBooCLupC5U8emb5,Tresor,44mRrrRjaV8iu1VLIKuwty,Gwenno,2bxvrXj3X15j9Qsehsmz3q,Tresor,2022-05-11,249.257,spotify:track:4SySziNBooCLupC5U8emb5,3494
4iUkVbVZK69097lz7i3tWj,Sonne der Nacht,3UpDjZ41s0rOQsDKSECKmt,Aara,1CHX9SdRukJJUSLu9Ld5Sp,Triade II : Hemera,2022-05-13,375.041,spotify:track:4iUkVbVZK69097lz7i3tWj,3495
0rswzbHV1zLF37hbwTTBu6,Tried To Understand,4pdoRs7yHNXakMobf8M9Oz,SASAMI,4kFsuqFH1a4hDiSfpUDlzs,Tried To Understand,2022-06-08,212.671,spotify:track:0rswzbHV1zLF37hbwTTBu6,3496
4C5jBX2abWsWflszOL0VDN,Tripping Up the Stairs,11O8jS9NNmewQkpiGXu0eb,Helms Alee,0JAavZM4HlAzCgAPagRik9,Tripping Up the Stairs,2022-04-07,241.67,spotify:track:4C5jBX2abWsWflszOL0VDN,3497
